Customer_ID,Customer_Name,Customer_Location,Customer_Segment,Customer_Age,Customer_Gender,Customer_Acquisition_Date,Customer_Feedback
2422,Customer_2422,Mumbai,First-time buyer,20,Other,2026-08-18,3.25
2423,Customer_2423,Mumbai,Regular,67,Female,2026-08-19,4.51
2424,Customer_2424,Hyderabad,Regular,24,Other,2026-08-20,3.16
2425,Customer_2425,Delhi,First-time buyer,50,Male,2026-08-21,2.64
2426,Customer_2426,Chennai,Regular,31,Other,2026-08-22,3.29
2427,Customer_2427,Hyderabad,First-time buyer,67,Female,2026-08-23,3.01
2428,Customer_2428,Bangalore,Regular,69,Other,2026-08-24,2.53
2429,Customer_2429,Delhi,First-time buyer,63,Female,2026-08-25,1.82
2430,Customer_2430,Hyderabad,Regular,58,Other,2026-08-26,2.63
2431,Customer_2431,Chennai,Premium,33,Male,2026-08-27,2.2
2432,Customer_2432,Bangalore,Premium,30,Female,2026-08-28,4.3
2433,Customer_2433,Bangalore,First-time buyer,57,Other,2026-08-29,4.91
2434,Customer_2434,Bangalore,Premium,28,Female,2026-08-30,3.66
2435,Customer_2435,Hyderabad,Premium,59,Female,2026-08-31,1.48
2436,Customer_2436,Bangalore,First-time buyer,61,Other,2026-09-01,1.3
2437,Customer_2437,Delhi,Regular,61,Other,2026-09-02,1.71
2438,Customer_2438,Hyderabad,Regular,64,Male,2026-09-03,2.59
2439,Customer_2439,Mumbai,Regular,25,Female,2026-09-04,4.88
2440,Customer_2440,Chennai,First-time buyer,37,Other,2026-09-05,1.8
2441,Customer_2441,Hyderabad,First-time buyer,40,Male,2026-09-06,1.91
2442,Customer_2442,Bangalore,First-time buyer,32,Other,2026-09-07,4.3
2443,Customer_2443,Hyderabad,Regular,47,Female,2026-09-08,2.21
2444,Customer_2444,Hyderabad,First-time buyer,46,Male,2026-09-09,3.68
2445,Customer_2445,Mumbai,First-time buyer,61,Male,2026-09-10,2.55
2446,Customer_2446,Mumbai,Premium,34,Other,2026-09-11,4.81
2447,Customer_2447,Hyderabad,Premium,52,Other,2026-09-12,3.47
2448,Customer_2448,Bangalore,First-time buyer,43,Female,2026-09-13,1.77
2449,Customer_2449,Bangalore,Regular,63,Male,2026-09-14,4.01
2450,Customer_2450,Bangalore,First-time buyer,40,Female,2026-09-15,2.39
2451,Customer_2451,Mumbai,First-time buyer,63,Other,2026-09-16,2.94
2452,Customer_2452,Bangalore,First-time buyer,59,Female,2026-09-17,3.01
2453,Customer_2453,Bangalore,First-time buyer,67,Other,2026-09-18,4.46
2454,Customer_2454,Hyderabad,Regular,45,Female,2026-09-19,4.97
2455,Customer_2455,Delhi,Premium,28,Female,2026-09-20,4.04
2456,Customer_2456,Hyderabad,First-time buyer,33,Female,2026-09-21,4.92
2457,Customer_2457,Chennai,Regular,36,Other,2026-09-22,3.26
2458,Customer_2458,Hyderabad,First-time buyer,53,Other,2026-09-23,3.03
2459,Customer_2459,Mumbai,Regular,29,Female,2026-09-24,2.76
2460,Customer_2460,Delhi,Regular,37,Female,2026-09-25,4.29
2461,Customer_2461,Mumbai,Regular,32,Female,2026-09-26,2.87
2462,Customer_2462,Delhi,Regular,23,Male,2026-09-27,4.65
2463,Customer_2463,Mumbai,Regular,67,Male,2026-09-28,1.98
2464,Customer_2464,Delhi,Regular,27,Female,2026-09-29,5.0
2465,Customer_2465,Chennai,First-time buyer,37,Male,2026-09-30,1.25
2466,Customer_2466,Hyderabad,Regular,51,Male,2026-10-01,1.83
2467,Customer_2467,Bangalore,Regular,69,Female,2026-10-02,4.45
2468,Customer_2468,Chennai,First-time buyer,33,Male,2026-10-03,2.55
2469,Customer_2469,Mumbai,Premium,45,Other,2026-10-04,4.22
2470,Customer_2470,Hyderabad,Premium,23,Other,2026-10-05,1.25
2471,Customer_2471,Bangalore,Premium,54,Other,2026-10-06,1.87
2472,Customer_2472,Bangalore,Regular,55,Other,2026-10-07,2.27
2473,Customer_2473,Chennai,Regular,57,Other,2026-10-08,4.2
2474,Customer_2474,Hyderabad,First-time buyer,38,Other,2026-10-09,2.21
2475,Customer_2475,Chennai,Regular,49,Other,2026-10-10,3.85
2476,Customer_2476,Chennai,Premium,33,Other,2026-10-11,3.53
2477,Customer_2477,Bangalore,Premium,69,Male,2026-10-12,3.26
2478,Customer_2478,Chennai,Regular,34,Female,2026-10-13,4.31
2479,Customer_2479,Bangalore,Premium,47,Male,2026-10-14,3.03
2480,Customer_2480,Chennai,First-time buyer,21,Other,2026-10-15,3.24
2481,Customer_2481,Bangalore,Premium,21,Male,2026-10-16,4.98
2482,Customer_2482,Hyderabad,First-time buyer,24,Male,2026-10-17,2.59
2483,Customer_2483,Delhi,First-time buyer,29,Female,2026-10-18,1.41
2484,Customer_2484,Bangalore,Premium,34,Male,2026-10-19,1.64
2485,Customer_2485,Hyderabad,First-time buyer,65,Other,2026-10-20,3.76
2486,Customer_2486,Delhi,Regular,40,Female,2026-10-21,3.0
2487,Customer_2487,Hyderabad,Regular,69,Female,2026-10-22,1.83
2488,Customer_2488,Delhi,Regular,67,Female,2026-10-23,4.71
2489,Customer_2489,Hyderabad,First-time buyer,34,Female,2026-10-24,3.09
2490,Customer_2490,Chennai,First-time buyer,40,Female,2026-10-25,4.99
2491,Customer_2491,Bangalore,First-time buyer,44,Female,2026-10-26,3.45
2492,Customer_2492,Mumbai,First-time buyer,19,Female,2026-10-27,2.71
2493,Customer_2493,Mumbai,Premium,20,Male,2026-10-28,3.33
2494,Customer_2494,Delhi,Premium,48,Male,2026-10-29,1.38
2495,Customer_2495,Mumbai,Premium,36,Female,2026-10-30,2.51
2496,Customer_2496,Bangalore,Premium,35,Female,2026-10-31,4.76
2497,Customer_2497,Mumbai,Premium,55,Female,2026-11-01,3.48
2498,Customer_2498,Delhi,First-time buyer,52,Female,2026-11-02,2.71
2499,Customer_2499,Hyderabad,Premium,23,Female,2026-11-03,3.65
2500,Customer_2500,Bangalore,Regular,45,Other,2026-11-04,4.02
2501,Customer_2501,Delhi,First-time buyer,38,Other,2026-11-05,1.47
2502,Customer_2502,Mumbai,Premium,61,Female,2026-11-06,2.04
2503,Customer_2503,Hyderabad,Premium,26,Female,2026-11-07,1.42
2504,Customer_2504,Chennai,Premium,69,Other,2026-11-08,3.72
2505,Customer_2505,Mumbai,Premium,26,Female,2026-11-09,1.76
2506,Customer_2506,Hyderabad,Premium,31,Other,2026-11-10,3.47
2507,Customer_2507,Chennai,Regular,67,Male,2026-11-11,3.89
2508,Customer_2508,Chennai,First-time buyer,64,Male,2026-11-12,3.26
2509,Customer_2509,Mumbai,Premium,64,Other,2026-11-13,1.13
2510,Customer_2510,Chennai,First-time buyer,32,Other,2026-11-14,2.82
2511,Customer_2511,Delhi,Regular,21,Male,2026-11-15,3.25
2512,Customer_2512,Bangalore,Premium,69,Male,2026-11-16,3.44
2513,Customer_2513,Mumbai,First-time buyer,44,Other,2026-11-17,3.83
2514,Customer_2514,Delhi,First-time buyer,31,Other,2026-11-18,3.88
2515,Customer_2515,Hyderabad,Premium,44,Male,2026-11-19,1.55
2516,Customer_2516,Chennai,Premium,35,Male,2026-11-20,2.28
2517,Customer_2517,Mumbai,Regular,40,Other,2026-11-21,3.88
2518,Customer_2518,Mumbai,Premium,20,Male,2026-11-22,2.52
2519,Customer_2519,Chennai,First-time buyer,45,Other,2026-11-23,1.48
2520,Customer_2520,Delhi,Premium,56,Male,2026-11-24,1.48
2521,Customer_2521,Chennai,First-time buyer,47,Male,2026-11-25,2.08
2522,Customer_2522,Delhi,Regular,37,Other,2026-11-26,3.33
2523,Customer_2523,Hyderabad,Premium,30,Male,2026-11-27,1.08
2524,Customer_2524,Mumbai,Regular,25,Female,2026-11-28,2.74
2525,Customer_2525,Delhi,Regular,64,Other,2026-11-29,1.5
2526,Customer_2526,Mumbai,Regular,45,Other,2026-11-30,2.64
2527,Customer_2527,Chennai,Premium,60,Male,2026-12-01,4.53
2528,Customer_2528,Hyderabad,Premium,35,Female,2026-12-02,1.6
2529,Customer_2529,Hyderabad,First-time buyer,63,Male,2026-12-03,2.87
2530,Customer_2530,Hyderabad,First-time buyer,28,Other,2026-12-04,4.41
2531,Customer_2531,Chennai,Regular,41,Male,2026-12-05,4.7
2532,Customer_2532,Chennai,Premium,44,Female,2026-12-06,2.87
2533,Customer_2533,Chennai,Premium,62,Female,2026-12-07,3.91
2534,Customer_2534,Mumbai,Premium,33,Male,2026-12-08,1.84
2535,Customer_2535,Mumbai,Premium,48,Male,2026-12-09,1.68
2536,Customer_2536,Delhi,First-time buyer,49,Other,2026-12-10,2.18
2537,Customer_2537,Mumbai,Premium,68,Female,2026-12-11,1.89
2538,Customer_2538,Bangalore,Premium,34,Female,2026-12-12,1.67
2539,Customer_2539,Delhi,Premium,38,Other,2026-12-13,2.62
2540,Customer_2540,Chennai,Premium,39,Other,2026-12-14,3.12
2541,Customer_2541,Hyderabad,First-time buyer,41,Female,2026-12-15,2.97
2542,Customer_2542,Mumbai,Premium,42,Male,2026-12-16,3.0
2543,Customer_2543,Bangalore,Premium,29,Other,2026-12-17,1.76
2544,Customer_2544,Delhi,Premium,33,Male,2026-12-18,3.16
2545,Customer_2545,Mumbai,First-time buyer,36,Other,2026-12-19,4.04
2546,Customer_2546,Delhi,Regular,42,Other,2026-12-20,2.01
2547,Customer_2547,Hyderabad,Premium,19,Male,2026-12-21,3.53
2548,Customer_2548,Chennai,Premium,64,Male,2026-12-22,1.89
2549,Customer_2549,Delhi,Premium,39,Male,2026-12-23,4.21
2550,Customer_2550,Chennai,Premium,69,Female,2026-12-24,1.72
2551,Customer_2551,Chennai,Premium,59,Male,2026-12-25,2.5
2552,Customer_2552,Hyderabad,First-time buyer,28,Male,2026-12-26,3.89
2553,Customer_2553,Chennai,Regular,22,Male,2026-12-27,3.29
2554,Customer_2554,Delhi,Premium,58,Other,2026-12-28,1.7
2555,Customer_2555,Bangalore,Regular,33,Male,2026-12-29,3.82
2556,Customer_2556,Mumbai,Regular,55,Other,2026-12-30,4.35
2557,Customer_2557,Mumbai,First-time buyer,38,Male,2026-12-31,4.85
2558,Customer_2558,Mumbai,Premium,38,Female,2027-01-01,1.29
2559,Customer_2559,Mumbai,First-time buyer,31,Other,2027-01-02,4.18
2560,Customer_2560,Bangalore,Regular,49,Male,2027-01-03,3.49
2561,Customer_2561,Mumbai,First-time buyer,35,Female,2027-01-04,2.89
2562,Customer_2562,Chennai,First-time buyer,67,Male,2027-01-05,2.31
2563,Customer_2563,Mumbai,Premium,21,Male,2027-01-06,1.86
2564,Customer_2564,Delhi,First-time buyer,66,Male,2027-01-07,4.82
2565,Customer_2565,Mumbai,Premium,53,Other,2027-01-08,1.9
2566,Customer_2566,Mumbai,Premium,18,Female,2027-01-09,4.72
2567,Customer_2567,Hyderabad,Premium,21,Female,2027-01-10,4.9
2568,Customer_2568,Bangalore,Premium,65,Other,2027-01-11,2.88
2569,Customer_2569,Delhi,Premium,41,Other,2027-01-12,4.67
2570,Customer_2570,Delhi,Premium,26,Other,2027-01-13,1.09
2571,Customer_2571,Chennai,Regular,63,Male,2027-01-14,3.96
2572,Customer_2572,Bangalore,First-time buyer,37,Other,2027-01-15,4.72
2573,Customer_2573,Delhi,Regular,33,Other,2027-01-16,2.12
2574,Customer_2574,Mumbai,First-time buyer,57,Male,2027-01-17,2.41
2575,Customer_2575,Delhi,Regular,27,Female,2027-01-18,4.48
2576,Customer_2576,Mumbai,Regular,37,Male,2027-01-19,3.8
2577,Customer_2577,Hyderabad,Premium,58,Male,2027-01-20,2.19
2578,Customer_2578,Delhi,First-time buyer,33,Male,2027-01-21,2.5
2579,Customer_2579,Hyderabad,Regular,44,Other,2027-01-22,1.59
2580,Customer_2580,Hyderabad,First-time buyer,62,Male,2027-01-23,3.5
2581,Customer_2581,Hyderabad,Premium,34,Female,2027-01-24,4.19
2582,Customer_2582,Delhi,Regular,21,Female,2027-01-25,1.43
2583,Customer_2583,Delhi,First-time buyer,32,Female,2027-01-26,2.18
2584,Customer_2584,Hyderabad,Premium,20,Other,2027-01-27,2.36
2585,Customer_2585,Chennai,Premium,26,Male,2027-01-28,1.03
2586,Customer_2586,Mumbai,Premium,32,Male,2027-01-29,1.91
2587,Customer_2587,Chennai,Premium,39,Male,2027-01-30,3.07
2588,Customer_2588,Bangalore,First-time buyer,46,Male,2027-01-31,3.04
2589,Customer_2589,Hyderabad,First-time buyer,28,Male,2027-02-01,2.93
2590,Customer_2590,Chennai,Regular,60,Other,2027-02-02,1.65
2591,Customer_2591,Delhi,Premium,56,Other,2027-02-03,3.64
2592,Customer_2592,Bangalore,Regular,19,Other,2027-02-04,2.64
2593,Customer_2593,Mumbai,First-time buyer,24,Other,2027-02-05,1.28
2594,Customer_2594,Hyderabad,Premium,47,Female,2027-02-06,2.41
2595,Customer_2595,Hyderabad,Premium,62,Other,2027-02-07,4.33
2596,Customer_2596,Delhi,Regular,23,Female,2027-02-08,4.66
2597,Customer_2597,Hyderabad,Premium,39,Male,2027-02-09,2.2
2598,Customer_2598,Bangalore,Regular,61,Female,2027-02-10,1.86
2599,Customer_2599,Chennai,Premium,55,Other,2027-02-11,3.91
2600,Customer_2600,Hyderabad,Premium,44,Female,2027-02-12,4.72
2601,Customer_2601,Delhi,Premium,50,Female,2027-02-13,4.27
2602,Customer_2602,Delhi,Regular,60,Female,2027-02-14,2.42
2603,Customer_2603,Hyderabad,Regular,51,Female,2027-02-15,2.29
2604,Customer_2604,Delhi,Premium,36,Male,2027-02-16,1.75
2605,Customer_2605,Hyderabad,First-time buyer,53,Male,2027-02-17,1.9
2606,Customer_2606,Mumbai,First-time buyer,47,Female,2027-02-18,2.15
2607,Customer_2607,Chennai,Regular,59,Male,2027-02-19,2.97
2608,Customer_2608,Mumbai,Regular,25,Other,2027-02-20,3.19
2609,Customer_2609,Hyderabad,Regular,33,Female,2027-02-21,2.84
2610,Customer_2610,Mumbai,Regular,39,Male,2027-02-22,2.97
2611,Customer_2611,Mumbai,Premium,54,Other,2027-02-23,2.0
2612,Customer_2612,Delhi,Premium,57,Female,2027-02-24,4.98
2613,Customer_2613,Mumbai,Premium,58,Female,2027-02-25,2.25
2614,Customer_2614,Delhi,Regular,45,Male,2027-02-26,2.37
2615,Customer_2615,Chennai,Regular,23,Male,2027-02-27,1.58
2616,Customer_2616,Bangalore,First-time buyer,43,Male,2027-02-28,3.19
2617,Customer_2617,Hyderabad,Regular,38,Other,2027-03-01,1.26
2618,Customer_2618,Bangalore,Regular,47,Other,2027-03-02,3.26
2619,Customer_2619,Hyderabad,Regular,52,Other,2027-03-03,3.7
2620,Customer_2620,Chennai,Premium,40,Other,2027-03-04,4.4
2621,Customer_2621,Bangalore,Premium,52,Other,2027-03-05,4.59
2622,Customer_2622,Mumbai,Regular,27,Male,2027-03-06,3.07
2623,Customer_2623,Delhi,Premium,61,Male,2027-03-07,1.98
2624,Customer_2624,Chennai,Regular,33,Other,2027-03-08,1.61
2625,Customer_2625,Mumbai,First-time buyer,45,Other,2027-03-09,4.0
2626,Customer_2626,Chennai,Regular,56,Female,2027-03-10,3.5
2627,Customer_2627,Chennai,Premium,48,Male,2027-03-11,2.97
2628,Customer_2628,Delhi,Premium,18,Other,2027-03-12,2.78
2629,Customer_2629,Bangalore,Premium,47,Female,2027-03-13,2.89
2630,Customer_2630,Hyderabad,Regular,55,Female,2027-03-14,1.23
2631,Customer_2631,Delhi,Regular,69,Female,2027-03-15,3.92
2632,Customer_2632,Mumbai,First-time buyer,28,Male,2027-03-16,4.77
2633,Customer_2633,Bangalore,First-time buyer,53,Male,2027-03-17,1.77
2634,Customer_2634,Hyderabad,Regular,50,Female,2027-03-18,2.77
2635,Customer_2635,Hyderabad,Premium,21,Male,2027-03-19,4.23
2636,Customer_2636,Chennai,First-time buyer,35,Other,2027-03-20,2.19
2637,Customer_2637,Chennai,First-time buyer,58,Male,2027-03-21,1.1
2638,Customer_2638,Delhi,Premium,34,Female,2027-03-22,1.02
2639,Customer_2639,Chennai,Premium,45,Other,2027-03-23,4.6
2640,Customer_2640,Chennai,First-time buyer,60,Other,2027-03-24,2.47
2641,Customer_2641,Hyderabad,Regular,52,Other,2027-03-25,4.5
2642,Customer_2642,Chennai,Premium,62,Female,2027-03-26,3.34
2643,Customer_2643,Chennai,First-time buyer,33,Male,2027-03-27,3.05
2644,Customer_2644,Delhi,Premium,60,Other,2027-03-28,2.15
2645,Customer_2645,Mumbai,First-time buyer,33,Other,2027-03-29,2.84
2646,Customer_2646,Hyderabad,Premium,26,Female,2027-03-30,2.21
2647,Customer_2647,Chennai,Premium,51,Female,2027-03-31,3.74
2648,Customer_2648,Chennai,First-time buyer,61,Male,2027-04-01,4.91
2649,Customer_2649,Bangalore,Regular,22,Male,2027-04-02,1.09
2650,Customer_2650,Hyderabad,Premium,66,Other,2027-04-03,2.58
2651,Customer_2651,Bangalore,First-time buyer,55,Other,2027-04-04,1.49
2652,Customer_2652,Bangalore,First-time buyer,61,Female,2027-04-05,3.72
2653,Customer_2653,Delhi,First-time buyer,35,Female,2027-04-06,4.06
2654,Customer_2654,Delhi,Regular,47,Male,2027-04-07,2.94
2655,Customer_2655,Chennai,Regular,22,Other,2027-04-08,1.82
2656,Customer_2656,Mumbai,First-time buyer,42,Other,2027-04-09,1.43
2657,Customer_2657,Mumbai,First-time buyer,44,Male,2027-04-10,2.35
2658,Customer_2658,Mumbai,First-time buyer,25,Female,2027-04-11,1.44
2659,Customer_2659,Mumbai,First-time buyer,27,Male,2027-04-12,2.33
2660,Customer_2660,Hyderabad,First-time buyer,63,Female,2027-04-13,4.48
2661,Customer_2661,Chennai,First-time buyer,36,Other,2027-04-14,2.29
2662,Customer_2662,Chennai,Regular,35,Female,2027-04-15,1.04
2663,Customer_2663,Delhi,First-time buyer,64,Female,2027-04-16,2.89
2664,Customer_2664,Chennai,Premium,46,Female,2027-04-17,4.55
2665,Customer_2665,Bangalore,Premium,46,Female,2027-04-18,2.96
2666,Customer_2666,Mumbai,Regular,33,Male,2027-04-19,2.36
2667,Customer_2667,Delhi,First-time buyer,52,Female,2027-04-20,3.72
2668,Customer_2668,Delhi,Premium,67,Female,2027-04-21,4.8
2669,Customer_2669,Hyderabad,First-time buyer,50,Male,2027-04-22,3.95
2670,Customer_2670,Hyderabad,First-time buyer,47,Female,2027-04-23,4.32
2671,Customer_2671,Hyderabad,First-time buyer,68,Male,2027-04-24,3.82
2672,Customer_2672,Hyderabad,Premium,64,Female,2027-04-25,3.8
2673,Customer_2673,Chennai,Premium,57,Other,2027-04-26,2.37
2674,Customer_2674,Delhi,Regular,69,Male,2027-04-27,4.67
2675,Customer_2675,Delhi,First-time buyer,59,Male,2027-04-28,3.13
2676,Customer_2676,Chennai,First-time buyer,47,Female,2027-04-29,2.91
2677,Customer_2677,Delhi,Premium,35,Female,2027-04-30,4.59
2678,Customer_2678,Hyderabad,Regular,31,Female,2027-05-01,4.26
2679,Customer_2679,Delhi,Regular,19,Other,2027-05-02,4.65
2680,Customer_2680,Chennai,Regular,55,Male,2027-05-03,3.0
2681,Customer_2681,Mumbai,Regular,54,Other,2027-05-04,3.81
2682,Customer_2682,Hyderabad,First-time buyer,52,Female,2027-05-05,3.31
2683,Customer_2683,Chennai,First-time buyer,41,Male,2027-05-06,2.61
2684,Customer_2684,Hyderabad,Regular,28,Female,2027-05-07,4.16
2685,Customer_2685,Delhi,Premium,45,Female,2027-05-08,1.68
2686,Customer_2686,Delhi,First-time buyer,30,Other,2027-05-09,4.73
2687,Customer_2687,Mumbai,First-time buyer,28,Other,2027-05-10,3.02
2688,Customer_2688,Delhi,Regular,53,Female,2027-05-11,1.56
2689,Customer_2689,Bangalore,First-time buyer,66,Male,2027-05-12,4.48
2690,Customer_2690,Delhi,Premium,49,Other,2027-05-13,4.72
2691,Customer_2691,Delhi,Regular,63,Other,2027-05-14,1.61
2692,Customer_2692,Bangalore,Regular,39,Other,2027-05-15,2.53
2693,Customer_2693,Bangalore,First-time buyer,48,Female,2027-05-16,2.27
2694,Customer_2694,Bangalore,Regular,26,Female,2027-05-17,1.13
2695,Customer_2695,Bangalore,Premium,51,Other,2027-05-18,4.49
2696,Customer_2696,Delhi,Regular,20,Other,2027-05-19,1.4
2697,Customer_2697,Hyderabad,Premium,23,Male,2027-05-20,4.07
2698,Customer_2698,Mumbai,Premium,62,Female,2027-05-21,2.54
2699,Customer_2699,Delhi,Regular,59,Female,2027-05-22,2.45
2700,Customer_2700,Mumbai,Regular,30,Other,2027-05-23,1.96
2701,Customer_2701,Mumbai,Premium,24,Other,2027-05-24,1.14
2702,Customer_2702,Mumbai,Regular,60,Female,2027-05-25,1.28
2703,Customer_2703,Bangalore,First-time buyer,39,Female,2027-05-26,3.99
2704,Customer_2704,Bangalore,Premium,55,Other,2027-05-27,1.4
2705,Customer_2705,Mumbai,Regular,48,Female,2027-05-28,1.67
2706,Customer_2706,Bangalore,First-time buyer,26,Female,2027-05-29,1.79
2707,Customer_2707,Hyderabad,Premium,21,Other,2027-05-30,1.2
2708,Customer_2708,Chennai,Regular,55,Male,2027-05-31,2.62
2709,Customer_2709,Mumbai,First-time buyer,50,Female,2027-06-01,2.55
2710,Customer_2710,Hyderabad,Regular,33,Male,2027-06-02,4.7
2711,Customer_2711,Mumbai,First-time buyer,52,Other,2027-06-03,2.03
2712,Customer_2712,Delhi,Regular,69,Female,2027-06-04,4.12
2713,Customer_2713,Chennai,Premium,56,Other,2027-06-05,3.21
2714,Customer_2714,Delhi,Regular,68,Female,2027-06-06,1.57
2715,Customer_2715,Mumbai,Regular,47,Female,2027-06-07,4.91
2716,Customer_2716,Mumbai,Regular,39,Other,2027-06-08,3.28
2717,Customer_2717,Bangalore,Premium,35,Female,2027-06-09,1.87
2718,Customer_2718,Mumbai,Premium,54,Male,2027-06-10,4.3
2719,Customer_2719,Delhi,Regular,52,Other,2027-06-11,2.77
2720,Customer_2720,Chennai,Premium,54,Other,2027-06-12,3.25
2721,Customer_2721,Delhi,First-time buyer,65,Other,2027-06-13,2.34
2722,Customer_2722,Bangalore,Regular,19,Other,2027-06-14,4.86
2723,Customer_2723,Delhi,Premium,39,Female,2027-06-15,1.02
2724,Customer_2724,Delhi,First-time buyer,53,Female,2027-06-16,3.11
2725,Customer_2725,Delhi,Premium,38,Other,2027-06-17,2.18
2726,Customer_2726,Chennai,Premium,51,Female,2027-06-18,3.39
2727,Customer_2727,Bangalore,First-time buyer,32,Other,2027-06-19,1.53
2728,Customer_2728,Mumbai,Regular,56,Female,2027-06-20,2.24
2729,Customer_2729,Delhi,Regular,34,Female,2027-06-21,4.21
2730,Customer_2730,Delhi,Premium,54,Female,2027-06-22,3.43
2731,Customer_2731,Mumbai,Regular,43,Other,2027-06-23,2.14
2732,Customer_2732,Bangalore,Regular,59,Female,2027-06-24,3.24
2733,Customer_2733,Hyderabad,Premium,31,Female,2027-06-25,4.77
2734,Customer_2734,Mumbai,Regular,43,Female,2027-06-26,1.89
2735,Customer_2735,Delhi,First-time buyer,24,Female,2027-06-27,2.01
2736,Customer_2736,Hyderabad,First-time buyer,66,Other,2027-06-28,4.05
2737,Customer_2737,Chennai,Premium,64,Other,2027-06-29,1.92
2738,Customer_2738,Bangalore,First-time buyer,62,Female,2027-06-30,4.96
2739,Customer_2739,Mumbai,Premium,56,Female,2027-07-01,1.59
2740,Customer_2740,Mumbai,First-time buyer,57,Male,2027-07-02,4.65
2741,Customer_2741,Chennai,Premium,60,Female,2027-07-03,3.94
2742,Customer_2742,Bangalore,Regular,65,Male,2027-07-04,4.86
2743,Customer_2743,Delhi,Regular,26,Female,2027-07-05,4.26
2744,Customer_2744,Hyderabad,Premium,35,Female,2027-07-06,1.11
2745,Customer_2745,Chennai,Premium,53,Female,2027-07-07,2.58
2746,Customer_2746,Delhi,Regular,47,Male,2027-07-08,1.59
2747,Customer_2747,Hyderabad,Regular,36,Female,2027-07-09,4.12
2748,Customer_2748,Delhi,Regular,58,Female,2027-07-10,1.35
2749,Customer_2749,Bangalore,Regular,18,Male,2027-07-11,4.87
2750,Customer_2750,Bangalore,First-time buyer,64,Other,2027-07-12,1.91
2751,Customer_2751,Bangalore,Premium,62,Female,2027-07-13,1.8
2752,Customer_2752,Mumbai,Regular,22,Female,2027-07-14,2.24
2753,Customer_2753,Delhi,First-time buyer,55,Other,2027-07-15,4.09
2754,Customer_2754,Bangalore,Regular,39,Male,2027-07-16,3.54
2755,Customer_2755,Mumbai,First-time buyer,48,Male,2027-07-17,3.4
2756,Customer_2756,Chennai,First-time buyer,53,Female,2027-07-18,4.24
2757,Customer_2757,Hyderabad,First-time buyer,54,Other,2027-07-19,1.97
2758,Customer_2758,Chennai,Premium,22,Other,2027-07-20,2.38
2759,Customer_2759,Delhi,Premium,65,Other,2027-07-21,4.54
2760,Customer_2760,Bangalore,Regular,47,Female,2027-07-22,1.75
2761,Customer_2761,Mumbai,Premium,60,Other,2027-07-23,2.27
2762,Customer_2762,Hyderabad,Premium,42,Other,2027-07-24,4.64
2763,Customer_2763,Bangalore,Premium,67,Other,2027-07-25,3.94
2764,Customer_2764,Hyderabad,Regular,57,Other,2027-07-26,4.44
2765,Customer_2765,Chennai,Premium,50,Male,2027-07-27,3.88
2766,Customer_2766,Mumbai,First-time buyer,26,Male,2027-07-28,3.28
2767,Customer_2767,Hyderabad,First-time buyer,41,Other,2027-07-29,2.43
2768,Customer_2768,Bangalore,Regular,37,Female,2027-07-30,3.65
2769,Customer_2769,Bangalore,Premium,55,Other,2027-07-31,2.17
2770,Customer_2770,Delhi,Regular,46,Female,2027-08-01,2.39
2771,Customer_2771,Mumbai,Regular,45,Other,2027-08-02,1.0
2772,Customer_2772,Chennai,First-time buyer,19,Other,2027-08-03,2.8
2773,Customer_2773,Hyderabad,Regular,38,Male,2027-08-04,3.05
2774,Customer_2774,Mumbai,Regular,45,Other,2027-08-05,4.07
2775,Customer_2775,Delhi,Regular,43,Male,2027-08-06,1.46
2776,Customer_2776,Bangalore,First-time buyer,18,Male,2027-08-07,3.9
2777,Customer_2777,Chennai,First-time buyer,23,Female,2027-08-08,2.82
2778,Customer_2778,Hyderabad,Regular,52,Male,2027-08-09,2.82
2779,Customer_2779,Delhi,First-time buyer,45,Male,2027-08-10,2.27
2780,Customer_2780,Delhi,First-time buyer,46,Female,2027-08-11,2.92
2781,Customer_2781,Delhi,Regular,33,Female,2027-08-12,1.07
2782,Customer_2782,Bangalore,First-time buyer,36,Male,2027-08-13,3.9
2783,Customer_2783,Hyderabad,First-time buyer,61,Male,2027-08-14,3.25
2784,Customer_2784,Bangalore,First-time buyer,27,Male,2027-08-15,4.99
2785,Customer_2785,Delhi,Premium,38,Other,2027-08-16,2.7
2786,Customer_2786,Chennai,Premium,25,Male,2027-08-17,2.2
2787,Customer_2787,Delhi,First-time buyer,41,Female,2027-08-18,2.19
2788,Customer_2788,Mumbai,Regular,24,Female,2027-08-19,1.24
2789,Customer_2789,Delhi,Premium,48,Male,2027-08-20,4.16
2790,Customer_2790,Chennai,Premium,21,Male,2027-08-21,4.18
2791,Customer_2791,Mumbai,Regular,46,Female,2027-08-22,2.05
2792,Customer_2792,Hyderabad,Regular,54,Female,2027-08-23,2.43
2793,Customer_2793,Mumbai,Premium,62,Other,2027-08-24,4.39
2794,Customer_2794,Delhi,Regular,24,Male,2027-08-25,2.38
2795,Customer_2795,Chennai,Premium,56,Female,2027-08-26,1.39
2796,Customer_2796,Mumbai,Premium,43,Male,2027-08-27,2.97
2797,Customer_2797,Hyderabad,Premium,60,Other,2027-08-28,2.01
2798,Customer_2798,Delhi,Premium,30,Female,2027-08-29,2.17
2799,Customer_2799,Delhi,First-time buyer,20,Female,2027-08-30,4.99
2800,Customer_2800,Bangalore,Premium,35,Other,2027-08-31,3.13
